state_code,constituency_name,mla_name,party,term_start,term_end,constituency_number,gender,seat_type,remarks,contact_details,is_vacant
AS,DHARMAPUR,"Chandra Mohan Patowary",BJP,2021-01-01,2026-12-31,,,,,,No
AS,DHEKIAJULI,"Ashok Singhal",BJP,2021-01-01,2026-12-31,,,,,,No
AS,DHEMAJI,"Ranoj Pegu",BJP,2021-01-01,2026-12-31,,,,,,No
AS,DHING,"Aminul Islam",AIUDF,2021-01-01,2026-12-31,,,,,,No
AS,DHOLAI,"Parimal Sukla Baidya",BJP,2021-01-01,2026-12-31,,,,,,No
AS,DHUBRI,"Nazrul Hoque",AIUDF,2021-01-01,2026-12-31,,,,,,No
AS,DIBRUGARH,"Prasanta Phukan",BJP,2021-01-01,2026-12-31,,,,,,No
AS,DIGBOI,"Suren Phukan",BJP,2021-01-01,2026-12-31,,,,,,No
AS,DIPHU,"Bidya Sing Engleng",BJP,2021-01-01,2026-12-31,,,,,,No
AS,DISPUR,"Atul Bora",BJP,2021-01-01,2026-12-31,,,,,,No
AS,"DOOM DOOMA","Rupesh Gowala",BJP,2021-01-01,2026-12-31,,,,,,No
AS,DUDHNAI,"Jadab Swargiary",INC,2021-01-01,2026-12-31,,,,,,No
AS,DULIAJAN,"Terash Gowala",BJP,2021-01-01,2026-12-31,,,,,,No
AS,"GAUHATI EAST","Siddhartha Bhattacharya",BJP,2021-01-01,2026-12-31,,,,,,No
AS,"GAUHATI WEST","Ramendra Narayan Kalita",AGP,2021-01-01,2026-12-31,,,,,,No
AS,GAURIPUR,"Nizanur Rahman",AIUDF,2021-01-01,2026-12-31,,,,,,No
AS,"GOALPARA EAST","Abul Kalam Rasheed Alam",INC,2021-01-01,2026-12-31,,,,,,No
AS,"GOALPARA WEST","Abdur Rashid Mandal",INC,2021-01-01,2026-12-31,,,,,,No
AS,GOHPUR,"Sri Utpal Borah",BJP,2021-01-01,2026-12-31,,,,,,No
AS,GOLAGHAT,"Ajanta Neog",BJP,2021-01-01,2026-12-31,,,,,,No
AS,GOLAKGANJ,"Abdus Sobahan Ali Sarkar",INC,2021-01-01,2026-12-31,,,,,,No
AS,GOSSAIGAON,"Majendra Narzary","Bodoland Peoples Front",2021-01-01,2026-12-31,,,,,,No
AS,HAFLONG,"Nandita Gorlosa",BJP,2021-01-01,2026-12-31,,,,,,No
AS,HAILAKANDI,"Zakir Hussain Laskar",AIUDF,2021-01-01,2026-12-31,,,,,,No
AS,HAJO,"Suman Haripriya",BJP,2021-01-01,2026-12-31,,,,,,No
AS,HOJAI,"Ramkrishna Ghosh",BJP,2021-01-01,2026-12-31,,,,,,No
AS,HOWRAGHAT,"Darsing Ronghang",BJP,2021-01-01,2026-12-31,,,,,,No
AS,JAGIROAD,"Pijush Hazarika",BJP,2021-01-01,2026-12-31,,,,,,No
AS,JALESWAR,"Aftab Uddin Mollah",INC,2021-01-01,2026-12-31,,,,,,No
AS,JALUKBARI,"Himanta Biswa Sarma",BJP,2021-01-01,2026-12-31,,,,,,No
AS,JAMUNAMUKH,"Siraj Uddin Ajmal",AIUDF,2021-01-01,2026-12-31,,,,,,No
AS,JANIA,"Rafiqul Islam",AIUDF,2021-01-01,2026-12-31,,,,,,No
AS,JONAI,"Bhuban Pegu",BJP,2021-01-01,2026-12-31,,,,,,No
AS,JORHAT,"Hitendra Nath Goswami",BJP,2021-01-01,2026-12-31,,,,,,No
AS,KALAIGAON,"Durga Das Boro","Bodoland Peoples Front",2021-01-01,2026-12-31,,,,,,No
AS,KALIABOR,"Keshab Mahanta",AGP,2021-01-01,2026-12-31,,,,,,No
AS,KAMALPUR,"Diganta Kalita",BJP,2021-01-01,2026-12-31,,,,,,No
AS,"KARIMGANJ NORTH","Kamalakhya Dey Purkayastha",INC,2021-01-01,2026-12-31,,,,,,No
AS,"KARIMGANJ SOUTH","Siddeque Ahmed",INC,2021-01-01,2026-12-31,,,,,,No
AS,KATIGORA,"Khalil Uddin Mazumder",INC,2021-01-01,2026-12-31,,,,,,No
AS,KATLICHERA,"Suzam Uddin Laskar",AIUDF,2021-01-01,2026-12-31,,,,,,No
AS,KHUMTAI,"Mrinal Saikia",BJP,2021-01-01,2026-12-31,,,,,,No
AS,"KOKRAJHAR EAST","Lawrence Islary","United Peoples Party, Liberal",2021-01-01,2026-12-31,,,,,,No
AS,"KOKRAJHAR WEST","Rabiram Narzary","Bodoland Peoples Front",2021-01-01,2026-12-31,,,,,,No
AS,LAHARIGHAT,"Dr. Asif Mohammad Nazar",INC,2021-01-01,2026-12-31,,,,,,No
AS,LAHOWAL,"Binod Hazarika",BJP,2021-01-01,2026-12-31,,,,,,No
AS,LAKHIMPUR,"Manab Deka",BJP,2021-01-01,2026-12-31,,,,,,No
AS,LAKHIPUR,"Kaushik Rai",BJP,2021-01-01,2026-12-31,,,,,,No
AS,LUMDING,"Sibu Misra",BJP,2021-01-01,2026-12-31,,,,,,No
AS,MAHMARA,"Jogen Mohan",BJP,2021-01-01,2026-12-31,,,,,,No
AS,MAJBAT,"Charan Boro","Bodoland Peoples Front",2021-01-01,2026-12-31,,,,,,No
AS,MAJULI,"Sarbananda Sonowal",BJP,2021-01-01,2026-12-31,,,,,,No
AS,MANGALDOI,"Basanta Das",INC,2021-01-01,2026-12-31,,,,,,No
AS,MANKACHAR,"Md. Aminul Islam",AIUDF,2021-01-01,2026-12-31,,,,,,No
AS,MARGHERITA,"Bhaskar Sharma",BJP,2021-01-01,2026-12-31,,,,,,No
AS,MARIANI,"Rupjyoti Kurmi",INC,2021-01-01,2026-12-31,,,,,,No
AS,MARIGAON,"Rama Kanta Dewri",BJP,2021-01-01,2026-12-31,,,,,,No
AS,MORAN,"Chakradhar Gogoi",BJP,2021-01-01,2026-12-31,,,,,,No
AS,NAHARKATIA,"Taranga Gogoi",BJP,2021-01-01,2026-12-31,,,,,,No
AS,NALBARI,"Jayanta Malla Baruah",BJP,2021-01-01,2026-12-31,,,,,,No
AS,NAOBOICHA,"Bharat Chandra Narah",INC,2021-01-01,2026-12-31,,,,,,No
AS,NAZIRA,"Debabrata Saikia",INC,2021-01-01,2026-12-31,,,,,,No
AS,NOWGONG,"Rupak Sarmah",BJP,2021-01-01,2026-12-31,,,,,,No
AS,PALASBARI,"Hemanga Thakuria",BJP,2021-01-01,2026-12-31,,,,,,No
AS,PANERY,"Biswajit Daimary",BJP,2021-01-01,2026-12-31,,,,,,No
AS,PATACHARKUCHI,"Ranjeet Kumar Dass",BJP,2021-01-01,2026-12-31,,,,,,No
AS,PATHARKANDI,"Krishnendu Paul",BJP,2021-01-01,2026-12-31,,,,,,No
AS,RAHA,"Sashi Kanta Das",INC,2021-01-01,2026-12-31,,,,,,No
AS,RANGAPARA,"Krishna Kamal Tanti",BJP,2021-01-01,2026-12-31,,,,,,No
AS,RANGIYA,"Bhabesh Kalita",BJP,2021-01-01,2026-12-31,,,,,,No
AS,RATABARI,"Bijoy Malakar",BJP,2021-01-01,2026-12-31,,,,,,No
AS,RUPOHIHAT,"Nurul Huda",INC,2021-01-01,2026-12-31,,,,,,No
AS,SADIYA,"Bolin Chetia",BJP,2021-01-01,2026-12-31,,,,,,No
AS,"SALMARA SOUTH","Wazed Ali Choudhury",INC,2021-01-01,2026-12-31,,,,,,No
AS,SAMAGURI,"Rakibul Hussain",INC,2021-01-01,2026-12-31,,,,,,No
AS,SARUKHETRI,"Jakir Hussain Sikdar",INC,2021-01-01,2026-12-31,,,,,,No
AS,SARUPATHAR,"Biswajit Phukan",BJP,2021-01-01,2026-12-31,,,,,,No
AS,SIBSAGAR,"Akhil Gogoi",IND,2021-01-01,2026-12-31,,,,,,No
AS,SIDLI,"Joyanta Basumatary","United Peoples Party, Liberal",2021-01-01,2026-12-31,,,,,,No
AS,SILCHAR,"Dipayan Chakraborty",BJP,2021-01-01,2026-12-31,,,,,,No
AS,SIPAJHAR,"Paramananda Rajbongshi",BJP,2021-01-01,2026-12-31,,,,,,No
AS,SONAI,"Karim Uddin Barbhuiya",AIUDF,2021-01-01,2026-12-31,,,,,,No
AS,SONARI,"Dharmeswar Konwar",BJP,2021-01-01,2026-12-31,,,,,,No
AS,SOOTEA,"Padma Hazarika",BJP,2021-01-01,2026-12-31,,,,,,No
AS,SORBHOG,"Manoranjan Talukdar",CPI(M),2021-01-01,2026-12-31,,,,,,No
AS,TAMULPUR,"Leho Ram Boro","United Peoples Party, Liberal",2021-01-01,2026-12-31,,,,,,No
AS,TEOK,"Renupoma Rajkhowa",AGP,2021-01-01,2026-12-31,,,,,,No
AS,TEZPUR,"Prithiraj Rava",AGP,2021-01-01,2026-12-31,,,,,,No
AS,THOWRA,"Sushanta Borgohain",INC,2021-01-01,2026-12-31,,,,,,No
AS,TINGKHONG,"Bimal Borah",BJP,2021-01-01,2026-12-31,,,,,,No
AS,TINSUKIA,"Sanjoy Kishan",BJP,2021-01-01,2026-12-31,,,,,,No
AS,TITABAR,"Bhaskar Jyoti Baruah",INC,2021-01-01,2026-12-31,,,,,,No
AS,UDALGURI,"Gobinda Chandra Basumatari","United Peoples Party, Liberal",2021-01-01,2026-12-31,,,,,,No
AS,UDHARBOND,"Mihir Kanti Shome",BJP,2021-01-01,2026-12-31,,,,,,No
BR,AGIAON,"Manoj Manzil",CPI(ML)(L),2020-01-01,2025-12-31,,,,,,No
BR,ALAMNAGAR,"Narendra Narayan Yadav",JD(U),2020-01-01,2025-12-31,,,,,,No
BR,ALAULI,"Ramvriksh Sada",RJD,2020-01-01,2025-12-31,,,,,,No
BR,ALINAGAR,"Mishri Lal Yadav","Vikassheel Insaan Party",2020-01-01,2025-12-31,,,,,,No
BR,AMARPUR,"Jayant Raj",JD(U),2020-01-01,2025-12-31,,,,,,No
BR,AMNOUR,"Krishan Kumar Mantoo",BJP,2020-01-01,2025-12-31,,,,,,No
BR,AMOUR,"Akhtarul Iman","All India Majlis-E-Ittehadul Muslimeen",2020-01-01,2025-12-31,,,,,,No
BR,ARARIA,"Abidur Rahman",INC,2020-01-01,2025-12-31,,,,,,No
BR,ARRAH,"Amrendra Pratap Singh",BJP,2020-01-01,2025-12-31,,,,,,No
BR,ARWAL,"Maha Nand Singh",CPI(ML)(L),2020-01-01,2025-12-31,,,,,,No
BR,ASTHAWAN,"Jitendra Kumar",JD(U),2020-01-01,2025-12-31,,,,,,No
BR,ATRI,"Ajay Yadav",RJD,2020-01-01,2025-12-31,,,,,,No
BR,AURANGABAD,"Anand Shankar Singh",INC,2020-01-01,2025-12-31,,,,,,No
BR,BABUBARHI,"Mina Kumari",JD(U),2020-01-01,2025-12-31,,,,,,No
BR,BACHHWARA,"Surendra Mehata",BJP,2020-01-01,2025-12-31,,,,,,No
BR,BAGAHA,"Ram Singh",BJP,2020-01-01,2025-12-31,,,,,,No
BR,BAHADURGANJ,"Mohammad Anzar Nayeemi","All India Majlis-E-Ittehadul Muslimeen",2020-01-01,2025-12-31,,,,,,No
BR,BAHADURPUR,"Madan Sahni",JD(U),2020-01-01,2025-12-31,,,,,,No
BR,BAIKUNTHPUR,"Prem Shankar Prasad",RJD,2020-01-01,2025-12-31,,,,,,No
BR,BAISI,"Syed Ruknuddin Ahmad","All India Majlis-E-Ittehadul Muslimeen",2020-01-01,2025-12-31,,,,,,No
BR,BAJPATTI,"Mukesh Kumar Yadav",RJD,2020-01-01,2025-12-31,,,,,,No
BR,BAKHRI,"Suryakant Paswan",CPI,2020-01-01,2025-12-31,,,,,,No
BR,BAKHTIARPUR,"Aniruddh Kumar",RJD,2020-01-01,2025-12-31,,,,,,No
BR,BALRAMPUR,"Mahboob Alam",CPI(ML)(L),2020-01-01,2025-12-31,,,,,,No
BR,BANIAPUR,"Kedar Nath Singh",RJD,2020-01-01,2025-12-31,,,,,,No
BR,BANKA,"Ram Narayan Mandal",BJP,2020-01-01,2025-12-31,,,,,,No
BR,BANKIPUR,"Nitin Nabin",BJP,2020-01-01,2025-12-31,,,,,,No
BR,BANMANKHI,"Krishna Kumar Rishi",BJP,2020-01-01,2025-12-31,,,,,,No
BR,BARACHATTI,"Jyoti Devi","Hindustani Awam Morcha (Secular)",2020-01-01,2025-12-31,,,,,,No
BR,BARARI,"Bijay Singh",JD(U),2020-01-01,2025-12-31,,,,,,No
BR,BARAULI,"Rampravesh Rai",BJP,2020-01-01,2025-12-31,,,,,,No
BR,BARBIGHA,"Sudarshan Kumar",JD(U),2020-01-01,2025-12-31,,,,,,No
BR,BARH,"Gyanendra Kumar Singh",BJP,2020-01-01,2025-12-31,,,,,,No
BR,BARHARA,"Raghvendra Pratap Singh",BJP,2020-01-01,2025-12-31,,,,,,No
BR,BARHARIA,"Bachcha Pandey",RJD,2020-01-01,2025-12-31,,,,,,No
BR,BARURAJ,"Arun Kumar Singh",BJP,2020-01-01,2025-12-31,,,,,,No
BR,BATHNAHA,"Anil Kumar",BJP,2020-01-01,2025-12-31,,,,,,No
BR,BEGUSARAI,"Kundan Kumar",BJP,2020-01-01,2025-12-31,,,,,,No
BR,BELAGANJ,"Surendra Prasad Yadav",RJD,2020-01-01,2025-12-31,,,,,,No
BR,BELDAUR,"Panna Lal Singh Patel",JD(U),2020-01-01,2025-12-31,,,,,,No
BR,BELHAR,"Manoj Yadav",JD(U),2020-01-01,2025-12-31,,,,,,No
BR,BELSAND,"Sanjay Kumar Gupta",RJD,2020-01-01,2025-12-31,,,,,,No
BR,BENIPATTI,"Vinod Narayan Jha",BJP,2020-01-01,2025-12-31,,,,,,No
BR,BENIPUR,"Binay Kumar Choudhary",JD(U),2020-01-01,2025-12-31,,,,,,No
BR,BETTIAH,"Renu Devi",BJP,2020-01-01,2025-12-31,,,,,,No
BR,BHABUA,"Bharat Bind",RJD,2020-01-01,2025-12-31,,,,,,No
BR,BHAGALPUR,"Ajit Sharma",INC,2020-01-01,2025-12-31,,,,,,No
BR,BHORE,"Sunil Kumar",JD(U),2020-01-01,2025-12-31,,,,,,No
BR,BIBHUTIPUR,"Ajay Kumar",CPI(M),2020-01-01,2025-12-31,,,,,,No
BR,BIHARIGANJ,"Niranjan Kumar Mehta",JD(U),2020-01-01,2025-12-31,,,,,,No
BR,BIHARSHARIF,"Dr. Sunil Kumar",BJP,2020-01-01,2025-12-31,,,,,,No
BR,BIHPUR,"Kumar Shailendra",BJP,2020-01-01,2025-12-31,,,,,,No
BR,BIKRAM,"Siddharth Saurav",INC,2020-01-01,2025-12-31,,,,,,No
BR,BISFI,"Haribhushan Thakur",BJP,2020-01-01,2025-12-31,,,,,,No
BR,BOCHAHAN,"Musafir Paswan","Vikassheel Insaan Party",2020-01-01,2025-12-31,,,,,,No
BR,"BODH GAYA","Kumar Sarvjeet",RJD,2020-01-01,2025-12-31,,,,,,No
BR,BRAHAMPUR,"Shambhu Nath Yadav",RJD,2020-01-01,2025-12-31,,,,,,No
BR,BUXAR,"Sanjay Kumar Tiwari",INC,2020-01-01,2025-12-31,,,,,,No
BR,CHAINPUR,"Mohd. Zama Khan",BSP,2020-01-01,2025-12-31,,,,,,No
BR,CHAKAI,"Sumit Kumar Singh",IND,2020-01-01,2025-12-31,,,,,,No
BR,CHANPATIA,"Umakant Singh",BJP,2020-01-01,2025-12-31,,,,,,No
BR,CHAPRA,"Dr. C. N. Gupta",BJP,2020-01-01,2025-12-31,,,,,,No
BR,CHENARI,"Murari Prasad Gautam",INC,2020-01-01,2025-12-31,,,,,,No
BR,"CHERIA - BARIARPUR","Raj Vanshi Mahto",RJD,2020-01-01,2025-12-31,,,,,,No
BR,CHHATAPUR,"Neeraj Kumar Singh",BJP,2020-01-01,2025-12-31,,,,,,No
BR,CHIRAIA,"Lal Babu Prasad Gupta",BJP,2020-01-01,2025-12-31,,,,,,No
BR,DANAPUR,"Rit Lal Ray",RJD,2020-01-01,2025-12-31,,,,,,No
BR,DARAULI,"Satyadeo Ram",CPI(ML)(L),2020-01-01,2025-12-31,,,,,,No
BR,DARAUNDA,"Karnjeet Singh Alias Vyas Singh",BJP,2020-01-01,2025-12-31,,,,,,No
BR,DARBHANGA,"Sanjay Saraogi",BJP,2020-01-01,2025-12-31,,,,,,No
BR,"DARBHANGA RURAL","Lalit Kumar Yadav",RJD,2020-01-01,2025-12-31,,,,,,No
BR,DEHRI,"Phate Bahadur Singh",RJD,2020-01-01,2025-12-31,,,,,,No
BR,DHAKA,"Pawan Kumar Jaiswal",BJP,2020-01-01,2025-12-31,,,,,,No
BR,DHAMDAHA,"Leshi Singh",JD(U),2020-01-01,2025-12-31,,,,,,No
BR,DHORAIYA,"Bhudeo Choudhary",RJD,2020-01-01,2025-12-31,,,,,,No
BR,DIGHA,"Sanjiv Chaurasia",BJP,2020-01-01,2025-12-31,,,,,,No
BR,DINARA,"Vijay Kumar Mandal",RJD,2020-01-01,2025-12-31,,,,,,No
BR,DUMRAON,"Ajit Kumar Singh",CPI(ML)(L),2020-01-01,2025-12-31,,,,,,No
BR,EKMA,"Srikant Yadav",RJD,2020-01-01,2025-12-31,,,,,,No
BR,FATUHA,"Dr. Ramanand Yadav",RJD,2020-01-01,2025-12-31,,,,,,No
BR,FORBESGANJ,"Vidya Sagar Keshari",BJP,2020-01-01,2025-12-31,,,,,,No
BR,GAIGHAT,"Niranjan Roy",RJD,2020-01-01,2025-12-31,,,,,,No
BR,GARKHA,"Surendra Ram",RJD,2020-01-01,2025-12-31,,,,,,No
BR,"GAURA BAURAM","Swarna Singh","Vikassheel Insaan Party",2020-01-01,2025-12-31,,,,,,No
BR,"GAYA TOWN","Prem Kumar",BJP,2020-01-01,2025-12-31,,,,,,No
BR,GHOSI,"Ram Bali Singh Yadav",CPI(ML)(L),2020-01-01,2025-12-31,,,,,,No
BR,GOBINDPUR,"Md Kamran",RJD,2020-01-01,2025-12-31,,,,,,No
BR,GOH,"Bhim Kumar Singh",RJD,2020-01-01,2025-12-31,,,,,,No
BR,GOPALGANJ,"Subash Singh",BJP,2020-01-01,2025-12-31,,,,,,No
BR,GOPALPUR,"Narendra Kumar Niraj",JD(U),2020-01-01,2025-12-31,,,,,,No
BR,GORIAKOTHI,"Devesh Kant Singh",BJP,2020-01-01,2025-12-31,,,,,,No
BR,GOVINDGANJ,"Sunil Mani Tiwari",BJP,2020-01-01,2025-12-31,,,,,,No
BR,GURUA,"Vinay Kumar",RJD,2020-01-01,2025-12-31,,,,,,No
BR,HAJIPUR,"Awdhesh Singh",BJP,2020-01-01,2025-12-31,,,,,,No
BR,HARLAKHI,"Sudhanshu Shekhar",JD(U),2020-01-01,2025-12-31,,,,,,No
BR,HARNAUT,"Hari Narayan Singh",JD(U),2020-01-01,2025-12-31,,,,,,No
BR,HARSIDHI,"Krishnanandan Paswan",BJP,2020-01-01,2025-12-31,,,,,,No
BR,HASANPUR,"Tej Pratap Yadav",RJD,2020-01-01,2025-12-31,,,,,,No
BR,HATHUA,"Rajesh Kumar Singh",RJD,2020-01-01,2025-12-31,,,,,,No
BR,HAYAGHAT,"Ram Chandra Prasad",BJP,2020-01-01,2025-12-31,,,,,,No
BR,HILSA,"Krishnamurari Sharan Alias Prem Mukhiya",JD(U),2020-01-01,2025-12-31,,,,,,No
BR,HISUA,"Nitu Kumari",INC,2020-01-01,2025-12-31,,,,,,No
BR,IMAMGANJ,"Jitan Ram Manjhi","Hindustani Awam Morcha (Secular)",2020-01-01,2025-12-31,,,,,,No
BR,ISLAMPUR,"Rakesh Kumar Roushan",RJD,2020-01-01,2025-12-31,,,,,,No
BR,JAGDISHPUR,"Ram Vishun Singh",RJD,2020-01-01,2025-12-31,,,,,,No
BR,JALE,"Jibesh Kumar",BJP,2020-01-01,2025-12-31,,,,,,No
BR,JAMALPUR,"Ajay Kumar Singh",INC,2020-01-01,2025-12-31,,,,,,No
BR,JAMUI,"Shreyasi Singh",BJP,2020-01-01,2025-12-31,,,,,,No
BR,JEHANABAD,"Kumar Krishna Mohan Alias Suday Yadav",RJD,2020-01-01,2025-12-31,,,,,,No
BR,JHAJHA,"Damodar Rawat",JD(U),2020-01-01,2025-12-31,,,,,,No
BR,JHANJHARPUR,"Nitish Mishra",BJP,2020-01-01,2025-12-31,,,,,,No
BR,JOKIHAT,Shahnawaz,"All India Majlis-E-Ittehadul Muslimeen",2020-01-01,2025-12-31,,,,,,No
BR,KADWA,"Shakeel Ahmad Khan",INC,2020-01-01,2025-12-31,,,,,,No
BR,KAHALGAON,"Pawan Kumar Yadav",BJP,2020-01-01,2025-12-31,,,,,,No
BR,KALYANPUR,"Manoj Kumar Yadav",RJD,2020-01-01,2025-12-31,,,,,,No
BR,KALYANPUR2,"Maheshwar Hazari",JD(U),2020-01-01,2025-12-31,,,,,,No
BR,KANTI,"Mohammad Israil Mansuri",RJD,2020-01-01,2025-12-31,,,,,,No
BR,KARAKAT,"Arun Singh",CPI(ML)(L),2020-01-01,2025-12-31,,,,,,No
BR,KARGAHAR,"Santosh Kumar Mishra",INC,2020-01-01,2025-12-31,,,,,,No
BR,KASBA,"Md. Afaque Alam",INC,2020-01-01,2025-12-31,,,,,,No
BR,KATIHAR,"Tarkishore Prasad",BJP,2020-01-01,2025-12-31,,,,,,No
BR,KATORIA,"Dr. Nikki Hembrom",BJP,2020-01-01,2025-12-31,,,,,,No
BR,KEOTI,"Murari Mohan Jha",BJP,2020-01-01,2025-12-31,,,,,,No
BR,KESARIA,"Shalini Mishra",JD(U),2020-01-01,2025-12-31,,,,,,No
BR,KHAGARIA,"Chhatrapati Yadav",INC,2020-01-01,2025-12-31,,,,,,No
BR,KHAJAULI,"Arun Shankar Prasad",BJP,2020-01-01,2025-12-31,,,,,,No
BR,KISHANGANJ,"Ijaharul Husain",INC,2020-01-01,2025-12-31,,,,,,No
BR,KOCHADHAMAN,"Muhammed Izhar Asfi","All India Majlis-E-Ittehadul Muslimeen",2020-01-01,2025-12-31,,,,,,No
BR,KORHA,"Kavita Devi",BJP,2020-01-01,2025-12-31,,,,,,No
BR,KUCHAIKOTE,"Amrendra Kumar Pandey",JD(U),2020-01-01,2025-12-31,,,,,,No
BR,KUMHRAR,"Arun Kumar Sinha",BJP,2020-01-01,2025-12-31,,,,,,No
BR,KURHANI,"Anil Kumar Sahani",RJD,2020-01-01,2025-12-31,,,,,,No
BR,KURTHA,"Bagi Kumar Verma",RJD,2020-01-01,2025-12-31,,,,,,No
BR,"KUSHESHWAR ASTHAN","Shashi Bhushan Hajari",JD(U),2020-01-01,2025-12-31,,,,,,No
BR,KUTUMBA,"Rajesh Kumar",INC,2020-01-01,2025-12-31,,,,,,No
BR,LAKHISARAI,"Vijay Kumar Sinha",BJP,2020-01-01,2025-12-31,,,,,,No
BR,LALGANJ,"Sanjay Kumar Singh",BJP,2020-01-01,2025-12-31,,,,,,No
BR,LAUKAHA,"Bharat Bhushan Mandal",RJD,2020-01-01,2025-12-31,,,,,,No
BR,LAURIYA,"Vinay Bihari",BJP,2020-01-01,2025-12-31,,,,,,No
BR,MADHEPURA,"Chandra Shekhar",RJD,2020-01-01,2025-12-31,,,,,,No
BR,MADHUBAN,"Rana Randhir",BJP,2020-01-01,2025-12-31,,,,,,No
BR,MADHUBANI,"Samir Kumar Mahaseth",RJD,2020-01-01,2025-12-31,,,,,,No
BR,MAHARAJGANJ,"Vijay Shanker Dubey",INC,2020-01-01,2025-12-31,,,,,,No
BR,MAHISHI,"Gunjeshwar Sah",JD(U),2020-01-01,2025-12-31,,,,,,No
BR,MAHNAR,"Bina Singh",RJD,2020-01-01,2025-12-31,,,,,,No
BR,MAHUA,"Mukesh Kumar Raushan",RJD,2020-01-01,2025-12-31,,,,,,No
BR,MAKHDUMPUR,"Satish Kumar",RJD,2020-01-01,2025-12-31,,,,,,No
BR,MANER,"Bhai Virendra",RJD,2020-01-01,2025-12-31,,,,,,No
BR,MANIHARI,"Manohar Prasad Singh",INC,2020-01-01,2025-12-31,,,,,,No
BR,MANJHI,"Dr. Satyendra Yadav",CPI(M),2020-01-01,2025-12-31,,,,,,No
BR,MARHAURA,"Jitendra Kumar Ray",RJD,2020-01-01,2025-12-31,,,,,,No
BR,MASAURHI,"Rekha Devi",RJD,2020-01-01,2025-12-31,,,,,,No
BR,MATIHANI,"Raj Kumar Singh",LJP,2020-01-01,2025-12-31,,,,,,No
BR,MINAPUR,"Rajeev Kumar",RJD,2020-01-01,2025-12-31,,,,,,No
BR,MOHANIA,"Sangita Kumari",RJD,2020-01-01,2025-12-31,,,,,,No
BR,MOHIUDDINNAGAR,"Rajesh Kumar Singh",BJP,2020-01-01,2025-12-31,,,,,,No
BR,MOKAMA,"Anant Kumar Singh",RJD,2020-01-01,2025-12-31,,,,,,No
BR,MORWA,"Ranvijay Sahu",RJD,2020-01-01,2025-12-31,,,,,,No
BR,MOTIHARI,"Pramod Kumar",BJP,2020-01-01,2025-12-31,,,,,,No
BR,MUNGER,"Pranav Kumar",BJP,2020-01-01,2025-12-31,,,,,,No
BR,MUZAFFARPUR,"Bijendra Chaudhary",INC,2020-01-01,2025-12-31,,,,,,No
BR,NABINAGAR,"Vijay Kumar Singh Alias Dabloo Singh",RJD,2020-01-01,2025-12-31,,,,,,No
BR,NALANDA,"Shrawon Kumar",JD(U),2020-01-01,2025-12-31,,,,,,No
BR,NARKATIA,"Shamim Ahmad",RJD,2020-01-01,2025-12-31,,,,,,No
BR,NARKATIAGANJ,"Rashmi Varma",BJP,2020-01-01,2025-12-31,,,,,,No
BR,NARPATGANJ,"Jai Prakash Yadav",BJP,2020-01-01,2025-12-31,,,,,,No
BR,NATHNAGAR,"Ali Ashraf Siddiqui",RJD,2020-01-01,2025-12-31,,,,,,No
BR,NAUTAN,"Narayan Prasad",BJP,2020-01-01,2025-12-31,,,,,,No
BR,NAWADA,"Vibha Devi",RJD,2020-01-01,2025-12-31,,,,,,No
BR,NIRMALI,"Aniruddha Prasad Yadav",JD(U),2020-01-01,2025-12-31,,,,,,No
BR,NOKHA,"Anita Devi",RJD,2020-01-01,2025-12-31,,,,,,No
BR,OBRA,"Rishi Kumar",RJD,2020-01-01,2025-12-31,,,,,,No
BR,PALIGANJ,"Sandeep Saurav",CPI(ML)(L),2020-01-01,2025-12-31,,,,,,No
BR,PARBATTA,"Doctor Sanjeev Kumar",JD(U),2020-01-01,2025-12-31,,,,,,No
BR,PARIHAR,"Gaytri Devi",BJP,2020-01-01,2025-12-31,,,,,,No
BR,PAROO,"Ashok Kumar Singh",BJP,2020-01-01,2025-12-31,,,,,,No
BR,PARSA,"Chhote Lal Ray",RJD,2020-01-01,2025-12-31,,,,,,No
BR,PATEPUR,"Lakhendra Kumar Raushan",BJP,2020-01-01,2025-12-31,,,,,,No
BR,"PATNA SAHIB","Nand Kishore Yadav",BJP,2020-01-01,2025-12-31,,,,,,No
BR,PHULPARAS,"Sheela Kumari",JD(U),2020-01-01,2025-12-31,,,,,,No
BR,PHULWARI,"Gopal Ravidas",CPI(ML)(L),2020-01-01,2025-12-31,,,,,,No
BR,PIPRA,"Shyambabu Prasad Yadav",BJP,2020-01-01,2025-12-31,,,,,,No
BR,"PIPRA 2","Rambilash Kamat",JD(U),2020-01-01,2025-12-31,,,,,,No
BR,PIRPAINTI,"Lalan Kumar",BJP,2020-01-01,2025-12-31,,,,,,No
BR,PRANPUR,"Nisha Singh",BJP,2020-01-01,2025-12-31,,,,,,No
BR,PURNIA,"Vijay Kumar Khemka",BJP,2020-01-01,2025-12-31,,,,,,No
BR,RAFIGANJ,"Mohammad Nehaluddin",RJD,2020-01-01,2025-12-31,,,,,,No
BR,RAGHOPUR,"Tejashwi Prasad Yadav",RJD,2020-01-01,2025-12-31,,,,,,No
BR,RAGHUNATHPUR,"Harishankar Yadav",RJD,2020-01-01,2025-12-31,,,,,,No
BR,"RAJA PAKAR","Pratima Kumari",INC,2020-01-01,2025-12-31,,,,,,No
BR,RAJAULI,"Prakash Veer",RJD,2020-01-01,2025-12-31,,,,,,No
